Idade,Gênero,Horas de Uso de Tecnologia,Horas de Uso de Redes Sociais,Horas de Jogos,Horas de Tempo na Tela,Status de Saúde Mental,Nivel_Estresse,Horas de Sono,Horas de Atividade Física,Acesso a Sistemas de Suporte,Impacto do Ambiente de Trabalho,Uso de Suporte Online,Faixa_Etaria,Estresse_Score,Alerta_Saude
44,Masculino,2.13,0.75,4.9,1.45,Ruim,Baixo,4.03,2.28,Não,Positivo,Sim,41-60,1,Não
40,Masculino,1.82,4.93,2.32,11.72,Regular,Alto,6.76,6.12,Não,Negativo,Sim,26-40,3,Não
57,Masculino,2.27,0.15,2.21,9.17,Regular,Baixo,7.29,9.08,Não,Positivo,Não,41-60,1,Não
52,Outro,3.38,1.32,3.32,7.36,Bom,Alto,5.06,5.29,Não,Neutro,Sim,41-60,3,Não
63,Feminino,2.91,5.24,4.7,9.04,Excelente,Baixo,7.2,4.71,Sim,Negativo,Sim,60+,1,Não
51,Outro,10.15,0.01,0.56,2.77,Regular,Baixo,8.72,0.69,Sim,Positivo,Não,41-60,1,Não
32,Masculino,7.07,0.77,4.49,8.25,Bom,Alto,6.83,0.29,Sim,Positivo,Não,26-40,3,Não
29,Outro,1.98,0.64,1.97,8.26,Bom,Médio,6.64,6.88,Não,Neutro,Sim,26-40,2,Não
38,Masculino,1.84,2.6,3.5,12.23,Bom,Médio,7.12,9.98,Não,Negativo,Sim,26-40,2,Não
19,Feminino,8.29,7.18,3.42,4.99,Regular,Médio,7.42,8.04,Sim,Positivo,Não,18-25,2,Não
64,Feminino,4.98,2.78,0.24,9.79,Regular,Médio,5.55,6.98,Sim,Neutro,Sim,60+,2,Sim
29,Outro,6.02,0.04,4.95,6.64,Regular,Alto,7.38,4.03,Sim,Positivo,Não,26-40,3,Não
19,Feminino,10.94,5.17,2.87,12.57,Ruim,Baixo,5.5,1.86,Não,Neutro,Sim,18-25,1,Sim
50,Feminino,1.19,0.12,2.71,11.09,Regular,Médio,4.87,0.63,Não,Neutro,Sim,41-60,2,Sim
38,Feminino,5.21,3.01,3.34,2.12,Ruim,Baixo,4.87,3.57,Sim,Neutro,Não,26-40,1,Não
65,Outro,9.96,5.83,0.69,9.03,Regular,Baixo,8.85,4.64,Não,Negativo,Não,60+,1,Não
48,Outro,7.63,4.35,1.08,10.94,Bom,Alto,4.81,1.89,Não,Positivo,Não,41-60,3,Sim
24,Masculino,8.98,6.77,3.47,5.81,Excelente,Alto,4.75,6.72,Não,Neutro,Sim,18-25,3,Não
24,Masculino,1.52,3.0,1.45,9.63,Ruim,Alto,6.39,9.39,Não,Neutro,Não,18-25,3,Não
21,Outro,3.46,1.21,1.55,2.52,Bom,Alto,5.82,3.22,Não,Negativo,Não,18-25,3,Não
42,Outro,4.74,3.69,3.14,7.34,Regular,Médio,7.31,8.09,Sim,Positivo,Não,41-60,2,Não
61,Masculino,3.43,2.06,2.88,14.4,Bom,Baixo,4.29,3.92,Não,Positivo,Não,60+,1,Sim
48,Masculino,3.97,3.27,4.11,2.08,Bom,Baixo,8.92,3.09,Não,Negativo,Não,41-60,1,Não
37,Feminino,8.56,5.02,4.18,6.09,Ruim,Baixo,5.0,5.78,Não,Neutro,Sim,26-40,1,Não
33,Feminino,7.96,2.35,4.27,1.24,Excelente,Médio,8.72,6.66,Não,Negativo,Sim,26-40,2,Não
20,Masculino,10.41,5.65,4.85,13.58,Ruim,Alto,5.34,5.93,Não,Neutro,Sim,18-25,3,Sim
63,Feminino,11.42,3.09,2.14,8.49,Ruim,Baixo,7.8,7.82,Sim,Negativo,Não,60+,1,Não
27,Masculino,10.38,5.1,1.72,8.47,Ruim,Alto,5.96,7.21,Sim,Positivo,Não,26-40,3,Sim
27,Masculino,4.61,1.83,2.37,14.19,Regular,Alto,6.88,8.65,Sim,Neutro,Não,26-40,3,Não
65,Outro,7.23,5.98,1.77,4.78,Excelente,Baixo,4.27,2.68,Sim,Neutro,Sim,60+,1,Não
36,Masculino,5.93,3.0,4.49,14.85,Excelente,Baixo,5.31,5.96,Não,Negativo,Não,26-40,1,Sim
18,Outro,3.93,7.67,4.52,4.44,Excelente,Baixo,4.41,0.14,Sim,Neutro,Não,,1,Não
53,Outro,5.85,0.91,3.93,7.93,Ruim,Médio,6.47,9.18,Sim,Neutro,Não,41-60,2,Não
43,Outro,5.73,4.04,4.81,13.03,Ruim,Médio,7.98,3.79,Sim,Neutro,Não,41-60,2,Não
29,Masculino,4.67,4.27,0.68,8.73,Bom,Alto,6.03,0.12,Não,Positivo,Sim,26-40,3,Não
50,Masculino,11.75,3.59,2.89,1.45,Ruim,Médio,7.24,1.24,Não,Positivo,Sim,41-60,2,Não
37,Masculino,7.47,0.55,4.08,5.16,Ruim,Baixo,4.56,3.38,Sim,Negativo,Não,26-40,1,Não
28,Outro,3.8,3.74,1.85,6.68,Ruim,Baixo,8.76,8.57,Sim,Negativo,Sim,26-40,1,Não
22,Feminino,5.05,3.54,4.72,2.87,Regular,Médio,8.61,1.33,Não,Positivo,Não,18-25,2,Não
18,Feminino,3.35,7.2,3.35,6.76,Bom,Médio,8.25,4.8,Sim,Positivo,Não,,2,Não
48,Masculino,11.83,2.21,3.18,2.09,Ruim,Alto,4.59,8.37,Sim,Neutro,Não,41-60,3,Não
49,Feminino,9.56,7.27,0.69,15.0,Excelente,Baixo,4.72,8.0,Sim,Positivo,Sim,41-60,1,Sim
29,Feminino,8.36,1.57,3.79,12.52,Ruim,Baixo,5.4,1.42,Sim,Neutro,Sim,26-40,1,Sim
60,Feminino,6.51,5.71,2.67,10.3,Ruim,Alto,8.82,6.16,Não,Positivo,Não,41-60,3,Não
30,Masculino,5.52,4.37,4.71,11.6,Ruim,Baixo,4.61,5.68,Não,Negativo,Sim,26-40,1,Sim
59,Outro,10.8,3.78,4.12,4.06,Excelente,Baixo,8.16,3.45,Não,Negativo,Não,41-60,1,Não
40,Feminino,10.92,6.08,0.85,12.42,Excelente,Alto,6.08,3.15,Não,Neutro,Não,26-40,3,Não
62,Outro,10.01,7.49,4.56,11.11,Regular,Médio,8.19,3.63,Não,Negativo,Não,60+,2,Não
43,Masculino,10.53,5.63,2.68,1.62,Excelente,Alto,4.88,0.55,Não,Neutro,Sim,41-60,3,Não
34,Masculino,3.66,4.15,0.35,12.63,Regular,Médio,8.07,4.16,Sim,Neutro,Não,26-40,2,Não
63,Outro,4.19,5.93,2.34,2.75,Bom,Alto,8.24,9.09,Não,Negativo,Não,60+,3,Não
44,Outro,5.38,6.64,2.79,3.8,Ruim,Alto,8.55,6.77,Não,Neutro,Sim,41-60,3,Não
53,Feminino,5.78,2.21,3.96,4.61,Ruim,Médio,6.83,9.17,Não,Positivo,Não,41-60,2,Não
58,Outro,4.72,5.87,0.84,10.5,Ruim,Baixo,6.44,6.31,Não,Negativo,Sim,41-60,1,Não
26,Feminino,10.53,0.3,0.58,12.04,Regular,Alto,8.55,1.79,Sim,Negativo,Sim,26-40,3,Não
39,Masculino,8.87,6.58,1.76,7.17,Ruim,Baixo,7.07,5.76,Sim,Neutro,Não,26-40,1,Não
43,Outro,5.24,5.94,3.01,9.48,Regular,Alto,5.86,3.71,Sim,Neutro,Sim,41-60,3,Sim
18,Feminino,9.45,1.81,1.82,5.13,Ruim,Baixo,4.29,3.62,Não,Positivo,Sim,,1,Não
44,Feminino,10.15,2.05,3.24,7.9,Bom,Médio,7.32,9.49,Sim,Negativo,Não,41-60,2,Não
21,Masculino,1.16,7.64,2.29,2.84,Ruim,Alto,6.28,7.14,Sim,Neutro,Não,18-25,3,Não
31,Feminino,9.81,3.99,3.94,8.35,Excelente,Alto,7.21,6.81,Sim,Neutro,Sim,26-40,3,Não
28,Outro,2.24,4.35,0.14,5.88,Regular,Baixo,7.58,3.29,Sim,Negativo,Não,26-40,1,Não
25,Feminino,1.69,3.24,3.77,8.14,Regular,Alto,4.92,2.62,Sim,Positivo,Não,18-25,3,Sim
51,Masculino,9.54,7.1,3.87,10.47,Bom,Alto,5.45,0.34,Não,Negativo,Sim,41-60,3,Sim
46,Outro,2.64,3.02,1.89,10.11,Excelente,Alto,7.8,4.01,Sim,Negativo,Sim,41-60,3,Não
55,Masculino,2.25,2.13,3.47,10.58,Regular,Médio,4.67,8.53,Não,Positivo,Sim,41-60,2,Sim
65,Masculino,1.6,7.94,1.7,6.06,Excelente,Alto,4.19,4.44,Sim,Positivo,Sim,60+,3,Não
53,Feminino,6.42,0.15,3.93,6.06,Excelente,Médio,4.34,2.36,Não,Positivo,Sim,41-60,2,Não
48,Outro,5.29,2.98,3.77,3.19,Bom,Médio,5.87,8.58,Não,Positivo,Não,41-60,2,Não
31,Masculino,8.61,3.03,4.04,11.4,Ruim,Baixo,4.26,7.2,Não,Negativo,Não,26-40,1,Sim
29,Outro,2.83,1.94,1.34,7.14,Regular,Alto,8.86,0.99,Sim,Neutro,Não,26-40,3,Não
28,Outro,10.59,4.66,2.81,14.3,Regular,Médio,4.14,1.87,Não,Negativo,Não,26-40,2,Sim
34,Feminino,6.11,6.65,0.89,5.72,Excelente,Baixo,7.7,0.35,Sim,Positivo,Sim,26-40,1,Não
52,Feminino,11.06,1.08,2.35,6.68,Regular,Alto,7.85,6.02,Não,Negativo,Não,41-60,3,Não
54,Outro,9.55,4.03,1.38,11.78,Excelente,Médio,6.36,9.99,Sim,Negativo,Não,41-60,2,Não
21,Feminino,3.2,7.43,1.22,6.25,Regular,Médio,7.26,0.06,Sim,Neutro,Sim,18-25,2,Não
43,Masculino,8.51,3.47,4.39,14.39,Ruim,Alto,8.23,8.13,Não,Neutro,Sim,41-60,3,Não
33,Outro,4.43,0.31,1.74,14.44,Regular,Baixo,7.94,6.09,Sim,Positivo,Não,26-40,1,Não
36,Feminino,5.8,1.46,3.36,2.6,Excelente,Alto,5.87,3.95,Sim,Positivo,Sim,26-40,3,Não
46,Feminino,7.43,1.4,1.07,6.61,Regular,Médio,7.14,9.61,Não,Neutro,Não,41-60,2,Não
25,Outro,2.18,6.63,4.03,13.44,Bom,Médio,6.95,3.35,Não,Neutro,Sim,18-25,2,Não
29,Masculino,6.61,0.43,3.0,5.29,Excelente,Alto,6.93,7.62,Não,Positivo,Sim,26-40,3,Não
28,Masculino,11.48,3.56,4.84,4.94,Bom,Baixo,6.7,7.49,Não,Positivo,Não,26-40,1,Não
64,Masculino,1.58,6.56,4.97,10.71,Excelente,Médio,5.5,0.41,Não,Positivo,Sim,60+,2,Sim
42,Outro,7.47,1.34,4.02,4.56,Regular,Médio,4.58,5.6,Sim,Neutro,Não,41-60,2,Não
19,Feminino,3.14,4.4,2.28,4.06,Excelente,Alto,4.17,7.92,Não,Neutro,Não,18-25,3,Não
42,Feminino,8.22,1.06,2.0,2.09,Regular,Baixo,7.66,1.22,Sim,Negativo,Sim,41-60,1,Não
62,Outro,8.09,3.09,4.31,9.14,Ruim,Baixo,8.22,2.24,Sim,Positivo,Sim,60+,1,Não
28,Outro,4.97,1.23,0.61,5.08,Bom,Médio,5.5,4.56,Sim,Neutro,Não,26-40,2,Não
23,Feminino,3.78,0.64,0.43,8.36,Bom,Médio,4.7,7.86,Sim,Neutro,Não,18-25,2,Sim
32,Feminino,4.51,0.02,4.72,4.28,Excelente,Alto,6.31,3.65,Não,Positivo,Sim,26-40,3,Não
63,Feminino,6.69,3.11,3.48,11.13,Ruim,Baixo,4.56,5.6,Sim,Positivo,Sim,60+,1,Sim
26,Masculino,7.32,3.72,4.51,2.01,Ruim,Baixo,8.45,4.22,Não,Negativo,Não,26-40,1,Não
48,Outro,5.86,7.51,4.75,13.45,Regular,Médio,5.14,6.64,Não,Positivo,Sim,41-60,2,Sim
26,Outro,1.02,0.02,0.47,11.85,Ruim,Médio,8.76,7.96,Sim,Negativo,Não,26-40,2,Não
47,Masculino,10.89,5.48,1.6,8.6,Ruim,Alto,7.38,1.76,Não,Negativo,Sim,41-60,3,Não
35,Masculino,2.08,2.21,2.96,7.37,Regular,Baixo,4.94,1.66,Sim,Negativo,Sim,26-40,1,Não
44,Feminino,1.1,0.92,1.34,13.34,Bom,Baixo,7.85,2.91,Não,Neutro,Não,41-60,1,Não
26,Feminino,6.84,4.21,2.46,5.94,Excelente,Baixo,6.81,2.26,Não,Positivo,Sim,26-40,1,Não
65,Feminino,2.45,2.29,4.51,3.83,Regular,Médio,8.08,2.74,Não,Negativo,Não,60+,2,Não
41,Feminino,8.82,4.69,0.25,10.06,Bom,Médio,7.33,6.0,Sim,Negativo,Não,41-60,2,Não
18,Feminino,11.28,4.95,4.17,7.1,Ruim,Médio,4.95,3.39,Sim,Negativo,Sim,,2,Não
54,Outro,1.38,7.42,0.84,12.4,Bom,Alto,4.67,0.45,Sim,Positivo,Não,41-60,3,Sim
27,Outro,6.36,7.9,2.46,7.29,Excelente,Alto,8.84,9.06,Sim,Neutro,Não,26-40,3,Não
63,Masculino,4.61,3.76,1.74,14.54,Excelente,Baixo,4.13,4.21,Não,Positivo,Não,60+,1,Sim
56,Masculino,8.92,6.77,2.16,8.95,Ruim,Médio,5.43,9.53,Sim,Neutro,Não,41-60,2,Sim
44,Outro,1.51,3.39,3.26,7.59,Regular,Alto,8.92,0.84,Sim,Positivo,Não,41-60,3,Não
63,Masculino,1.51,4.0,2.75,12.27,Regular,Alto,4.9,1.45,Sim,Negativo,Não,60+,3,Sim
40,Masculino,5.3,2.55,1.0,5.54,Bom,Alto,6.39,9.09,Sim,Negativo,Não,26-40,3,Não
51,Masculino,8.09,4.14,2.77,14.66,Excelente,Médio,5.14,4.55,Sim,Neutro,Sim,41-60,2,Sim
55,Feminino,10.32,4.48,4.0,2.06,Excelente,Alto,5.26,9.51,Sim,Negativo,Sim,41-60,3,Não
54,Feminino,9.17,1.48,4.81,5.82,Ruim,Alto,6.79,9.76,Sim,Positivo,Sim,41-60,3,Não
61,Masculino,9.99,3.47,1.77,9.89,Ruim,Alto,5.07,1.09,Não,Positivo,Sim,60+,3,Sim
49,Outro,11.72,3.46,1.37,13.45,Excelente,Baixo,5.54,5.08,Sim,Neutro,Não,41-60,1,Sim
24,Outro,6.18,0.77,2.95,10.74,Regular,Baixo,7.45,1.0,Sim,Negativo,Sim,18-25,1,Não
48,Feminino,1.52,7.64,0.69,9.59,Excelente,Alto,7.38,7.49,Sim,Positivo,Sim,41-60,3,Não
25,Feminino,4.46,5.21,3.59,2.06,Bom,Baixo,4.94,7.34,Sim,Negativo,Não,18-25,1,Não
47,Outro,11.89,1.75,2.82,6.8,Regular,Alto,4.32,6.58,Não,Neutro,Não,41-60,3,Não
55,Masculino,2.96,2.34,2.97,5.03,Ruim,Alto,5.63,3.24,Sim,Positivo,Sim,41-60,3,Não
42,Outro,8.4,0.99,1.07,3.66,Ruim,Baixo,7.93,6.83,Sim,Positivo,Sim,41-60,1,Não
64,Masculino,6.01,3.84,0.22,6.07,Excelente,Médio,4.94,7.17,Sim,Neutro,Não,60+,2,Não
45,Masculino,6.26,0.77,0.65,9.12,Regular,Médio,6.47,5.83,Sim,Positivo,Não,41-60,2,Não
21,Masculino,7.51,0.54,0.57,7.98,Excelente,Médio,8.35,6.84,Não,Neutro,Sim,18-25,2,Não
52,Outro,6.97,6.02,0.91,4.76,Excelente,Alto,5.03,8.25,Sim,Neutro,Não,41-60,3,Não
19,Outro,5.26,5.73,4.32,6.53,Excelente,Alto,7.62,0.69,Sim,Negativo,Sim,18-25,3,Não
34,Outro,5.18,1.53,4.52,12.98,Excelente,Médio,7.51,3.0,Sim,Negativo,Não,26-40,2,Não
24,Masculino,6.6,0.49,4.75,9.19,Excelente,Baixo,4.06,6.06,Não,Positivo,Não,18-25,1,Sim
18,Masculino,4.37,1.68,4.39,11.77,Ruim,Alto,6.68,4.94,Sim,Negativo,Não,,3,Não
28,Feminino,7.44,7.14,2.99,11.2,Regular,Alto,5.06,6.36,Sim,Negativo,Não,26-40,3,Sim
49,Feminino,3.57,4.49,3.76,10.92,Excelente,Baixo,7.04,0.18,Não,Positivo,Não,41-60,1,Não
20,Outro,8.49,4.49,2.84,11.91,Bom,Baixo,6.17,8.11,Não,Positivo,Não,18-25,1,Não
23,Feminino,5.93,1.79,1.46,2.9,Ruim,Alto,5.43,4.41,Não,Positivo,Sim,18-25,3,Não
32,Feminino,11.48,1.63,2.27,14.92,Excelente,Alto,8.16,0.96,Sim,Positivo,Não,26-40,3,Não
38,Outro,3.92,5.07,2.38,6.77,Regular,Baixo,5.11,2.27,Não,Neutro,Não,26-40,1,Não
27,Feminino,6.25,1.44,1.83,7.11,Bom,Médio,5.54,2.22,Não,Positivo,Não,26-40,2,Não
40,Masculino,10.36,7.32,3.34,14.81,Bom,Baixo,5.09,3.65,Não,Positivo,Não,26-40,1,Sim
52,Feminino,3.36,7.7,2.24,1.19,Regular,Baixo,8.49,1.5,Não,Neutro,Sim,41-60,1,Não
64,Masculino,2.66,1.52,3.87,4.94,Bom,Médio,4.32,9.58,Sim,Neutro,Não,60+,2,Não
60,Feminino,7.75,5.71,1.01,14.69,Excelente,Alto,5.68,9.93,Não,Negativo,Não,41-60,3,Sim
34,Masculino,8.4,3.33,2.31,2.55,Excelente,Alto,5.41,3.48,Sim,Positivo,Sim,26-40,3,Não
20,Masculino,6.09,7.38,3.28,5.05,Excelente,Alto,8.54,0.9,Não,Positivo,Sim,18-25,3,Não
33,Masculino,2.81,4.3,2.07,7.49,Ruim,Baixo,5.54,2.91,Não,Neutro,Sim,26-40,1,Não
18,Feminino,7.91,2.96,4.6,6.54,Regular,Alto,7.28,1.16,Não,Neutro,Sim,,3,Não
35,Feminino,4.81,0.6,1.55,6.25,Ruim,Alto,6.84,5.54,Sim,Positivo,Sim,26-40,3,Não
23,Outro,2.25,7.49,4.12,5.45,Bom,Médio,8.8,8.39,Sim,Positivo,Sim,18-25,2,Não
30,Masculino,9.12,0.44,2.21,12.97,Regular,Médio,8.18,6.21,Sim,Neutro,Não,26-40,2,Não
54,Feminino,5.52,0.9,2.08,10.18,Ruim,Médio,8.42,7.26,Não,Positivo,Sim,41-60,2,Não
65,Feminino,4.31,6.17,1.79,13.17,Ruim,Alto,6.74,0.42,Não,Positivo,Não,60+,3,Não
22,Outro,4.25,7.73,2.2,10.44,Excelente,Alto,4.94,1.78,Não,Positivo,Sim,18-25,3,Sim
33,Feminino,8.16,0.85,3.08,10.69,Regular,Baixo,5.4,6.79,Sim,Negativo,Sim,26-40,1,Sim
28,Feminino,6.66,2.67,4.09,14.28,Bom,Médio,6.01,1.7,Não,Negativo,Sim,26-40,2,Não
60,Feminino,7.09,2.6,3.12,4.76,Bom,Baixo,6.39,5.79,Sim,Neutro,Não,41-60,1,Não
36,Outro,4.98,1.06,1.66,12.24,Excelente,Baixo,4.74,6.99,Não,Negativo,Sim,26-40,1,Sim
59,Feminino,5.84,5.84,3.23,5.14,Bom,Baixo,7.64,3.13,Não,Negativo,Não,41-60,1,Não
33,Feminino,10.01,6.31,2.41,2.36,Ruim,Baixo,4.09,6.91,Sim,Negativo,Não,26-40,1,Não
29,Outro,11.78,1.94,3.12,7.09,Bom,Alto,6.74,3.6,Sim,Negativo,Não,26-40,3,Não
19,Masculino,1.56,2.24,2.82,2.97,Excelente,Baixo,8.26,7.65,Não,Positivo,Sim,18-25,1,Não
33,Outro,1.11,1.26,4.3,2.29,Bom,Alto,8.0,2.28,Não,Negativo,Sim,26-40,3,Não
48,Feminino,3.98,7.29,2.0,6.65,Ruim,Médio,5.83,0.37,Sim,Positivo,Sim,41-60,2,Não
26,Outro,6.4,0.94,1.05,4.27,Excelente,Médio,5.49,8.51,Não,Negativo,Não,26-40,2,Não
18,Feminino,3.29,7.89,1.84,10.85,Bom,Alto,8.97,1.49,Não,Neutro,Sim,,3,Não
63,Outro,2.32,5.91,3.97,3.58,Bom,Baixo,7.85,2.35,Não,Negativo,Sim,60+,1,Não
36,Masculino,3.47,3.45,0.17,13.7,Regular,Alto,7.35,3.41,Sim,Neutro,Sim,26-40,3,Não
38,Masculino,9.35,3.35,2.61,10.34,Excelente,Médio,8.96,8.23,Sim,Negativo,Não,26-40,2,Não
42,Masculino,5.53,6.79,3.99,8.91,Regular,Alto,7.84,3.19,Não,Positivo,Não,41-60,3,Não
27,Masculino,6.22,5.53,2.67,3.28,Bom,Alto,5.98,9.79,Não,Negativo,Não,26-40,3,Não
42,Outro,1.29,7.76,1.23,3.11,Ruim,Alto,7.29,8.32,Sim,Positivo,Não,41-60,3,Não
25,Feminino,11.82,1.11,0.18,3.67,Ruim,Médio,8.88,5.75,Não,Positivo,Sim,18-25,2,Não
59,Masculino,10.45,5.7,4.28,3.55,Bom,Alto,5.11,5.28,Não,Positivo,Sim,41-60,3,Não
34,Feminino,4.75,1.89,4.41,5.41,Bom,Baixo,8.16,3.49,Não,Negativo,Sim,26-40,1,Não
39,Feminino,1.39,3.14,2.58,11.39,Bom,Baixo,8.19,1.6,Não,Positivo,Sim,26-40,1,Não
56,Outro,4.64,0.42,4.31,3.23,Excelente,Alto,6.79,6.86,Não,Negativo,Não,41-60,3,Não
51,Masculino,2.93,3.25,4.59,7.06,Excelente,Alto,6.55,8.13,Sim,Positivo,Não,41-60,3,Não
46,Masculino,8.31,5.12,1.63,12.43,Bom,Baixo,4.85,7.7,Sim,Neutro,Não,41-60,1,Sim
28,Feminino,2.93,5.78,1.33,3.45,Ruim,Baixo,8.34,4.86,Não,Negativo,Sim,26-40,1,Não
40,Masculino,11.75,5.03,1.28,6.01,Bom,Baixo,5.13,0.14,Sim,Neutro,Não,26-40,1,Não
34,Masculino,9.87,0.43,4.16,9.76,Excelente,Alto,4.33,5.35,Sim,Neutro,Sim,26-40,3,Sim
53,Outro,1.79,1.09,4.59,12.05,Bom,Baixo,7.49,1.01,Não,Neutro,Sim,41-60,1,Não
33,Masculino,5.79,1.79,3.4,9.23,Ruim,Alto,8.75,5.09,Sim,Positivo,Sim,26-40,3,Não
59,Outro,9.33,7.38,3.31,3.35,Bom,Baixo,4.5,7.52,Não,Positivo,Sim,41-60,1,Não
62,Masculino,6.19,7.94,2.08,6.32,Bom,Médio,5.48,7.41,Não,Negativo,Não,60+,2,Não
54,Feminino,10.19,1.1,0.61,12.03,Ruim,Médio,4.16,4.47,Não,Neutro,Não,41-60,2,Sim
58,Outro,7.24,3.13,1.2,7.6,Regular,Médio,4.32,2.25,Não,Neutro,Não,41-60,2,Não
23,Masculino,6.51,1.83,3.6,3.05,Regular,Baixo,7.97,2.62,Não,Neutro,Sim,18-25,1,Não
29,Outro,11.99,2.69,3.59,12.0,Bom,Médio,6.12,6.54,Não,Negativo,Não,26-40,2,Não
35,Feminino,11.28,6.86,1.56,8.22,Regular,Baixo,7.11,9.34,Sim,Neutro,Sim,26-40,1,Não
47,Masculino,9.26,1.44,3.13,3.16,Regular,Alto,7.62,3.27,Não,Positivo,Não,41-60,3,Não
28,Outro,5.74,1.56,1.65,9.54,Excelente,Médio,6.56,2.89,Não,Negativo,Sim,26-40,2,Não
18,Feminino,7.47,0.95,1.14,3.37,Bom,Baixo,6.07,7.67,Não,Negativo,Não,,1,Não
45,Masculino,6.5,1.58,2.87,3.26,Regular,Médio,8.18,6.61,Sim,Positivo,Não,41-60,2,Não
38,Feminino,9.72,1.84,3.47,12.81,Bom,Médio,5.63,1.07,Não,Positivo,Não,26-40,2,Sim
54,Outro,10.53,3.05,1.97,11.55,Regular,Médio,5.96,5.04,Não,Neutro,Não,41-60,2,Sim
64,Outro,4.61,0.87,1.71,2.26,Ruim,Alto,5.36,0.2,Sim,Neutro,Sim,60+,3,Não
58,Feminino,8.56,1.38,4.93,2.06,Bom,Médio,6.89,5.07,Não,Neutro,Sim,41-60,2,Não
19,Masculino,9.44,3.31,0.54,6.31,Bom,Alto,5.44,3.38,Sim,Negativo,Sim,18-25,3,Não
33,Masculino,8.32,2.27,4.68,12.83,Excelente,Médio,4.06,4.59,Sim,Neutro,Não,26-40,2,Sim
19,Masculino,11.42,7.32,0.12,3.33,Ruim,Alto,7.94,6.86,Não,Negativo,Não,18-25,3,Não
33,Masculino,4.5,1.58,4.32,6.42,Ruim,Médio,8.5,7.44,Não,Negativo,Não,26-40,2,Não
34,Outro,8.27,2.13,1.26,9.78,Bom,Baixo,4.5,9.74,Não,Negativo,Sim,26-40,1,Sim
19,Feminino,3.36,4.54,4.31,14.23,Ruim,Alto,8.43,9.3,Não,Neutro,Sim,18-25,3,Não
35,Feminino,3.96,0.65,4.77,8.23,Excelente,Médio,8.73,3.74,Sim,Negativo,Não,26-40,2,Não
30,Outro,7.96,1.26,4.75,13.54,Bom,Alto,4.61,0.01,Sim,Negativo,Sim,26-40,3,Sim
63,Feminino,9.78,0.5,4.52,14.91,Ruim,Baixo,4.55,2.36,Não,Neutro,Não,60+,1,Sim
37,Outro,9.58,1.13,2.62,10.48,Bom,Baixo,4.32,7.88,Não,Positivo,Sim,26-40,1,Sim
21,Outro,4.45,0.1,4.62,15.0,Excelente,Médio,4.53,0.15,Não,Negativo,Não,18-25,2,Sim
57,Feminino,4.74,5.05,1.98,7.1,Bom,Alto,5.99,0.89,Sim,Negativo,Não,41-60,3,Não
40,Outro,5.87,1.59,2.37,3.4,Bom,Alto,8.44,8.37,Não,Positivo,Não,26-40,3,Não
27,Outro,11.66,3.28,0.05,2.53,Ruim,Baixo,4.38,9.72,Sim,Positivo,Sim,26-40,1,Não
23,Masculino,7.69,2.99,0.16,8.49,Bom,Médio,8.69,0.5,Não,Negativo,Sim,18-25,2,Não
20,Feminino,3.94,0.41,4.17,1.92,Excelente,Baixo,4.55,1.44,Sim,Neutro,Não,18-25,1,Não
64,Masculino,6.61,0.97,0.52,12.79,Bom,Médio,5.04,0.12,Não,Neutro,Sim,60+,2,Sim
55,Feminino,6.75,4.66,3.65,10.6,Regular,Médio,7.19,6.42,Sim,Neutro,Sim,41-60,2,Não
20,Masculino,3.27,6.08,0.22,13.35,Excelente,Alto,6.08,5.57,Não,Positivo,Não,18-25,3,Não
25,Feminino,11.28,0.71,2.66,12.27,Excelente,Baixo,7.06,2.81,Sim,Neutro,Sim,18-25,1,Não
36,Feminino,7.19,2.15,4.87,13.7,Regular,Alto,8.52,3.24,Sim,Positivo,Sim,26-40,3,Não
46,Outro,1.56,0.6,4.02,14.14,Regular,Baixo,4.55,2.44,Não,Neutro,Não,41-60,1,Sim
48,Feminino,9.13,2.23,2.95,6.81,Regular,Alto,6.69,0.04,Não,Positivo,Não,41-60,3,Não
42,Feminino,5.92,7.67,2.85,12.44,Excelente,Baixo,6.46,1.9,Sim,Negativo,Sim,41-60,1,Não
36,Masculino,9.9,0.68,3.83,14.14,Excelente,Médio,5.37,0.74,Não,Neutro,Sim,26-40,2,Sim
43,Feminino,8.28,1.71,1.4,6.05,Bom,Médio,4.07,7.86,Não,Positivo,Não,41-60,2,Não
50,Masculino,5.46,2.66,3.42,6.81,Ruim,Alto,7.4,8.99,Sim,Positivo,Sim,41-60,3,Não
52,Masculino,8.1,0.89,4.76,6.06,Bom,Baixo,7.46,8.21,Sim,Positivo,Sim,41-60,1,Não
31,Masculino,10.85,3.56,1.68,14.47,Ruim,Alto,8.24,3.7,Sim,Neutro,Não,26-40,3,Não
18,Outro,11.55,5.93,4.52,9.12,Regular,Baixo,8.66,5.46,Não,Negativo,Não,,1,Não
29,Feminino,10.95,1.11,2.84,9.29,Excelente,Baixo,5.49,8.3,Sim,Positivo,Sim,26-40,1,Sim
22,Masculino,9.97,5.28,1.75,9.76,Bom,Baixo,6.72,1.37,Não,Positivo,Sim,18-25,1,Não
28,Feminino,1.06,5.25,2.18,8.47,Excelente,Médio,6.39,2.24,Sim,Positivo,Sim,26-40,2,Não
34,Feminino,9.66,4.19,3.56,8.97,Regular,Médio,7.22,0.67,Sim,Neutro,Sim,26-40,2,Não
